commodity,commodity_group,state,district,date,arrival_quantity,min_price,modal_price,max_price,msp,arrival_unit,price_unit,date_processed
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,17-11-2025,4.50,800.00,2150.00,3500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435618
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,18-11-2025,4.00,900.00,1950.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435625
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,19-11-2025,6.70,1300.00,2400.00,3500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435633
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,22-11-2025,5.70,2000.00,3250.00,4500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435640
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,23-11-2025,6.30,3000.00,3750.00,4500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435649
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,24-11-2025,7.00,3000.00,3750.00,4500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435656
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,25-11-2025,6.90,2200.00,3050.00,3900.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435663
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,26-11-2025,3.70,2000.00,3000.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435670
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,27-11-2025,17.90,1300.00,2150.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435678
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,30-11-2025,10.50,1200.00,1600.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435687
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,02-12-2025,8.10,1200.00,1600.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435696
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,03-12-2025,4.20,1500.00,2000.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435703
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,04-12-2025,4.80,1500.00,2000.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435710
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,06-12-2025,6.50,1500.00,2000.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435717
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,07-12-2025,9.30,1500.00,2250.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435725
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,08-12-2025,6.70,1000.00,1900.00,2800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435732
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,09-12-2025,6.70,1200.00,2000.00,2800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435741
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,10-12-2025,4.90,1400.00,2100.00,2800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435748
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,11-12-2025,6.70,2000.00,2600.00,3200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435755
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,13-12-2025,5.50,1400.00,1950.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435765
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,14-12-2025,6.70,1500.00,2500.00,3500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435774
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,15-12-2025,5.80,2500.00,3250.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435781
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,16-12-2025,3.50,3000.00,3750.00,4500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435790
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,17-12-2025,3.60,1000.00,2500.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435798
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,18-12-2025,11.40,2500.00,3250.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435805
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,20-12-2025,8.50,1300.00,2450.00,3600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435812
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,21-12-2025,9.40,1300.00,2400.00,3500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435819
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,22-12-2025,8.00,1500.00,2500.00,3500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435827
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,23-12-2025,5.40,2000.00,2900.00,3200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435836
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,24-12-2025,4.50,2000.00,3000.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435845
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,25-12-2025,4.80,2500.00,3000.00,3500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435852
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,27-12-2025,8.20,1000.00,1750.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435859
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,28-12-2025,6.40,1400.00,1900.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435866
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,29-12-2025,3.70,1300.00,2250.00,3200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435875
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,30-12-2025,7.00,2500.00,3250.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435883
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,31-12-2025,8.30,1500.00,2500.00,3500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435890
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,01-01-2026,5.20,2500.00,2750.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435897
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,03-01-2026,5.50,3000.00,3500.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435904
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,04-01-2026,4.80,2500.00,3000.00,3500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435911
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,05-01-2026,3.80,3500.00,3750.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435923
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,06-01-2026,8.10,2500.00,2850.00,3200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435930
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,07-01-2026,8.90,2000.00,2500.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435937
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,08-01-2026,18.00,1500.00,2000.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435944
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,10-01-2026,10.20,2550.00,2775.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435951
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,11-01-2026,10.70,1500.00,2000.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435959
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,12-01-2026,6.50,1400.00,1950.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435970
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,13-01-2026,8.30,1500.00,1750.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435978
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,14-01-2026,5.80,1500.00,2000.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435985
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,15-01-2026,4.50,1000.00,1700.00,2400.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.435992
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,17-01-2026,11.00,750.00,1775.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436001
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,18-01-2026,8.90,1000.00,1750.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436008
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,19-01-2026,7.70,1000.00,1600.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436017
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,20-01-2026,8.60,900.00,1550.00,2200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436025
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,21-01-2026,7.20,1300.00,1800.00,2300.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436032
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,22-01-2026,7.50,750.00,1125.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436039
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,24-01-2026,8.30,700.00,1350.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436046
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,25-01-2026,10.50,1200.00,1600.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436053
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,26-01-2026,8.30,1000.00,1250.00,1500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436063
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,27-01-2026,7.70,750.00,1025.00,1300.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436070
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,28-01-2026,8.00,700.00,850.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436079
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,29-01-2026,8.00,500.00,750.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436087
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,01-02-2026,7.00,600.00,1100.00,1600.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436094
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,02-02-2026,9.30,1000.00,1750.00,2500.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436103
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,03-02-2026,7.70,600.00,800.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436110
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,04-02-2026,8.10,600.00,800.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436117
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,05-02-2026,9.30,800.00,900.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436125
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,08-02-2026,7.00,600.00,800.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436132
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,09-02-2026,7.60,600.00,800.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436139
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,10-02-2026,9.40,600.00,700.00,800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436148
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,11-02-2026,13.00,500.00,650.00,800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436157
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,12-02-2026,11.00,600.00,900.00,1200.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436165
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,14-02-2026,10.40,500.00,700.00,900.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436174
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,15-02-2026,8.20,500.00,600.00,700.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436181
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,16-02-2026,5.70,400.00,700.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436188
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,17-02-2026,10.50,500.00,750.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436197
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,18-02-2026,13.00,700.00,800.00,900.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436204
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,21-02-2026,14.00,500.00,750.00,1000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436212
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,22-02-2026,11.00,700.00,750.00,800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436219
Tomato,Vegetables,Maharashtra,Chattrapati Sambhajinagar,23-02-2026,13.50,600.00,700.00,800.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436226
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),20-06-2023,1.00,3100.00,3100.00,3100.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436235
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),25-06-2023,1.00,4000.00,5000.00,6000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436244
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),09-07-2023,1.00,4500.00,7750.00,11000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436252
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),12-07-2023,1.00,3700.00,5350.00,7000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436259
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),16-07-2023,1.00,3000.00,6500.00,10000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436266
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),18-07-2023,1.00,7500.00,10000.00,12500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436273
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),19-07-2023,1.00,6200.00,8100.00,10000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436283
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),20-07-2023,1.00,2000.00,6000.00,10000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436290
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),21-07-2023,1.00,7500.00,8750.00,10000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436297
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),22-07-2023,1.00,5500.00,7750.00,10000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436305
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),26-07-2023,1.00,6000.00,8000.00,10000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436313
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),27-07-2023,1.00,4500.00,7250.00,10000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436324
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),28-07-2023,1.00,5000.00,7500.00,10000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436331
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),29-07-2023,1.00,5000.00,7500.00,10000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436338
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),30-07-2023,4.00,4000.00,8000.00,12000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436346
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),01-08-2023,3.00,2500.00,6250.00,10000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436353
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),02-08-2023,2.00,5200.00,7600.00,10000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436360
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),03-08-2023,2.00,4000.00,7250.00,10500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436369
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),04-08-2023,1.00,4200.00,7850.00,11500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436379
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),05-08-2023,1.00,5000.00,7500.00,10000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436386
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),06-08-2023,5.00,5000.00,7500.00,10000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436395
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),08-08-2023,3.00,5500.00,7750.00,10000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436429
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),09-08-2023,1.00,4500.00,6750.00,9000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436440
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),10-08-2023,4.00,1800.00,4900.00,8000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436447
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),11-08-2023,2.00,3000.00,4500.00,6000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436454
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),12-08-2023,2.00,1500.00,3750.00,6000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436462
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),13-08-2023,5.00,1100.00,3550.00,6000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436469
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),15-08-2023,3.00,2000.00,3000.00,4000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436479
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),16-08-2023,1.00,2500.00,2750.00,3000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436486
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),17-08-2023,1.00,1200.00,2600.00,4000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436493
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),18-08-2023,2.00,1500.00,2750.00,4000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436502
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),19-08-2023,2.00,2500.00,3000.00,3500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436510
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),22-08-2023,2.00,1500.00,2250.00,3000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436546
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),23-08-2023,4.00,1000.00,1500.00,2000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436557
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),24-08-2023,1.00,1500.00,2000.00,2500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436564
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),25-08-2023,1.00,1500.00,1800.00,2100.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436571
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),26-08-2023,1.00,1000.00,1350.00,1700.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436579
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),31-05-2024,0.30,1000.00,2000.00,3000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436586
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),07-06-2024,0.30,4000.00,4500.00,5000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436595
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),08-06-2024,0.40,2600.00,4550.00,6500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436602
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),23-06-2024,0.50,5200.00,5200.00,5200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436611
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),12-07-2024,0.30,2700.00,3350.00,4000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436618
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),24-07-2024,5.30,866.04,988.68,1111.32,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436626
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),25-07-2024,13.00,400.00,400.00,400.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436636
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),02-08-2024,6.00,300.00,300.00,300.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436644
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),26-09-2024,0.50,3000.00,3750.00,4500.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436651
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),27-09-2024,0.30,3200.00,3200.00,3200.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436658
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),05-11-2024,0.50,1500.00,2750.00,4000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436665
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),06-11-2024,0.40,3000.00,3500.00,4000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436675
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),10-08-2025,0.30,2000.00,2500.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436682
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),17-12-2025,0.60,2600.00,3300.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436691
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),22-12-2025,0.90,4000.00,4000.00,4000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436699
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),26-12-2025,1.50,1500.00,2250.00,3000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436706
Tomato,Vegetables,Maharashtra,Dharashiv(Usmanabad),30-12-2025,0.90,1500.00,1750.00,2000.00,-,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436713
Tomato,Vegetables,Maharashtra,Jalgaon,01-01-2023,9.00,1000.00,1000.00,1000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436723
Tomato,Vegetables,Maharashtra,Jalgaon,02-01-2023,13.00,300.00,500.00,700.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436730
Tomato,Vegetables,Maharashtra,Jalgaon,03-01-2023,8.00,1000.00,1000.00,1000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436737
Tomato,Vegetables,Maharashtra,Jalgaon,04-01-2023,15.00,560.00,706.67,853.33,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.436750
Tomato,Vegetables,Maharashtra,Jalgaon,07-01-2023,4.00,1000.00,1000.00,1000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.472868
Tomato,Vegetables,Maharashtra,Jalgaon,08-01-2023,13.00,1000.00,1000.00,1000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.472907
Tomato,Vegetables,Maharashtra,Jalgaon,11-01-2023,24.00,625.00,750.00,875.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.472919
Tomato,Vegetables,Maharashtra,Jalgaon,12-01-2023,4.00,1000.00,1000.00,1000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.472926
Tomato,Vegetables,Maharashtra,Jalgaon,14-01-2023,11.00,681.82,809.09,1000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.472934
Tomato,Vegetables,Maharashtra,Jalgaon,15-01-2023,5.00,1000.00,1000.00,1000.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.472941
Tomato,Vegetables,Maharashtra,Jalgaon,17-01-2023,13.00,730.77,784.62,838.46,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.472951
Tomato,Vegetables,Maharashtra,Jalgaon,19-01-2023,12.00,400.00,600.00,750.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.472958
Tomato,Vegetables,Maharashtra,Jalgaon,20-01-2023,9.00,400.00,600.00,750.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.472965
Tomato,Vegetables,Maharashtra,Jalgaon,21-01-2023,15.00,520.00,680.00,800.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.472972
Tomato,Vegetables,Maharashtra,Jalgaon,22-01-2023,12.00,800.00,800.00,800.00,0.00,Metric Tonnes,Rs./Quintal,2026-02-28T11:33:19.472983
