,,,,,,All Type of Report (All Grades) for 01-Jan-2023 to 25-Feb-2026,,,,,
Maharashtra,Ahmednagar,Vegetables,Onion,26-01-2026,-,9425.10,Metric Tonnes,265.06,974.92,1628.19,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,27-01-2026,-,3351.70,Metric Tonnes,229.15,1040.55,1702.97,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,28-01-2026,-,8973.03,Metric Tonnes,272.74,1159.92,1708.58,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,29-01-2026,-,3470.60,Metric Tonnes,267.52,987.71,1562.95,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,30-01-2026,-,3451.49,Metric Tonnes,209.59,965.94,1558.12,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,31-01-2026,-,12320.83,Metric Tonnes,191.90,850.89,1391.02,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,01-02-2026,-,1792.82,Metric Tonnes,176.75,911.23,1438.64,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,02-02-2026,-,4117.30,Metric Tonnes,259.78,881.88,1396.96,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,03-02-2026,-,2266.35,Metric Tonnes,175.62,855.19,1409.55,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,04-02-2026,-,5609.00,Metric Tonnes,230.99,1031.56,1510.34,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,05-02-2026,-,2673.60,Metric Tonnes,264.38,919.70,1441.20,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,06-02-2026,-,4826.74,Metric Tonnes,187.66,1041.67,1586.72,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,07-02-2026,-,2261.40,Metric Tonnes,325.64,995.39,1415.79,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,08-02-2026,-,971.04,Metric Tonnes,146.65,969.45,1588.64,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,09-02-2026,-,12607.70,Metric Tonnes,213.43,1027.82,1722.98,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,10-02-2026,-,2560.62,Metric Tonnes,193.24,958.46,1562.75,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,11-02-2026,-,5802.90,Metric Tonnes,241.25,1129.19,1618.27,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,12-02-2026,-,1834.60,Metric Tonnes,203.90,987.03,1620.00,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,13-02-2026,-,5147.50,Metric Tonnes,218.35,1078.56,1626.26,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,14-02-2026,-,8641.10,Metric Tonnes,238.17,823.63,1420.54,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,15-02-2026,-,3463.29,Metric Tonnes,177.50,1080.35,1537.36,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,16-02-2026,-,9835.47,Metric Tonnes,222.81,764.66,1385.30,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,17-02-2026,-,2962.17,Metric Tonnes,210.67,896.20,1405.62,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,18-02-2026,-,6186.40,Metric Tonnes,244.98,966.00,1489.35,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,19-02-2026,-,9355.40,Metric Tonnes,204.25,752.69,1329.44,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,20-02-2026,-,3205.09,Metric Tonnes,207.33,867.45,1434.18,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,21-02-2026,-,7966.01,Metric Tonnes,238.96,807.18,1327.97,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,22-02-2026,-,2804.30,Metric Tonnes,177.78,976.93,1531.60,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,23-02-2026,-,3579.70,Metric Tonnes,260.76,887.20,1407.14,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,24-02-2026,-,3569.31,Metric Tonnes,182.45,813.32,1340.89,Rs./Quintal
Maharashtra,Ahmednagar,Vegetables,Onion,25-02-2026,-,5266.34,Metric Tonnes,231.43,873.94,1353.19,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,15-05-2023,0.00,24.00,Metric Tonnes,500.00,800.00,1000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,16-05-2023,0.00,25.00,Metric Tonnes,500.00,800.00,1000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,17-05-2023,0.00,80.00,Metric Tonnes,500.00,800.00,1000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,18-05-2023,0.00,61.00,Metric Tonnes,500.00,700.00,800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,19-05-2023,0.00,40.00,Metric Tonnes,300.00,700.00,800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,22-05-2023,0.00,41.00,Metric Tonnes,300.00,700.00,900.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,23-05-2023,0.00,56.00,Metric Tonnes,300.00,700.00,800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,24-05-2023,0.00,15.00,Metric Tonnes,300.00,700.00,800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,25-05-2023,0.00,29.00,Metric Tonnes,300.00,700.00,800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,26-05-2023,0.00,34.00,Metric Tonnes,300.00,700.00,800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,27-05-2023,0.00,19.00,Metric Tonnes,300.00,800.00,1000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,29-05-2023,0.00,20.00,Metric Tonnes,300.00,700.00,800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,30-05-2023,0.00,41.00,Metric Tonnes,400.00,600.00,800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,31-05-2023,0.00,6.00,Metric Tonnes,300.00,700.00,800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,01-06-2023,0.00,15.00,Metric Tonnes,300.00,700.00,800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,02-06-2023,0.00,21.00,Metric Tonnes,300.00,700.00,800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,03-06-2023,0.00,23.00,Metric Tonnes,300.00,700.00,800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,05-06-2023,0.00,20.00,Metric Tonnes,300.00,700.00,800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,06-06-2023,0.00,39.00,Metric Tonnes,300.00,800.00,1000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,07-06-2023,0.00,17.00,Metric Tonnes,500.00,800.00,1100.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,08-06-2023,0.00,38.00,Metric Tonnes,500.00,1000.00,1100.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,09-06-2023,0.00,11.00,Metric Tonnes,500.00,800.00,1100.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,10-06-2023,0.00,23.00,Metric Tonnes,500.00,700.00,1100.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,12-06-2023,0.00,44.00,Metric Tonnes,500.00,800.00,1000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,13-06-2023,0.00,24.00,Metric Tonnes,500.00,800.00,1100.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,14-06-2023,0.00,36.00,Metric Tonnes,500.00,800.00,1100.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,15-06-2023,0.00,28.00,Metric Tonnes,500.00,1000.00,1200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,16-06-2023,0.00,46.00,Metric Tonnes,500.00,1200.00,1400.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,17-06-2023,0.00,38.00,Metric Tonnes,500.00,1000.00,1200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,19-06-2023,0.00,43.00,Metric Tonnes,500.00,1000.00,1500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,20-06-2023,0.00,83.00,Metric Tonnes,500.00,1000.00,1500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,22-06-2023,0.00,30.00,Metric Tonnes,500.00,1200.00,1500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,23-06-2023,0.00,22.00,Metric Tonnes,500.00,800.00,1100.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,24-06-2023,0.00,11.00,Metric Tonnes,500.00,1200.00,1400.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,26-06-2023,0.00,39.00,Metric Tonnes,500.00,1200.00,1500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,27-06-2023,0.00,16.00,Metric Tonnes,500.00,1200.00,1500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,28-06-2023,0.00,32.00,Metric Tonnes,500.00,1200.00,1400.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,30-06-2023,0.00,23.00,Metric Tonnes,700.00,1200.00,1500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,01-07-2023,0.00,28.00,Metric Tonnes,700.00,1200.00,1500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,03-07-2023,0.00,45.00,Metric Tonnes,700.00,1200.00,1500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,04-07-2023,0.00,29.00,Metric Tonnes,700.00,1200.00,1500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,05-07-2023,0.00,33.00,Metric Tonnes,700.00,1400.00,1500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,06-07-2023,0.00,25.00,Metric Tonnes,1000.00,1600.00,2000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,07-07-2023,0.00,21.00,Metric Tonnes,1000.00,1600.00,2000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,08-07-2023,0.00,20.00,Metric Tonnes,1000.00,1600.00,2000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,10-07-2023,0.00,30.00,Metric Tonnes,1000.00,1600.00,2000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,11-07-2023,0.00,20.00,Metric Tonnes,900.00,1300.00,1800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,12-07-2023,0.00,27.00,Metric Tonnes,800.00,1400.00,1500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,13-07-2023,0.00,12.00,Metric Tonnes,1000.00,1300.00,1500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,14-07-2023,0.00,26.00,Metric Tonnes,1000.00,1500.00,1700.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,15-07-2023,0.00,19.00,Metric Tonnes,1000.00,1500.00,1700.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,17-07-2023,0.00,35.00,Metric Tonnes,1000.00,1300.00,1500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,18-07-2023,0.00,23.00,Metric Tonnes,1000.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,20-07-2023,0.00,9.00,Metric Tonnes,1000.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,21-07-2023,0.00,37.00,Metric Tonnes,10000.00,15000.00,16000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,22-07-2023,0.00,10.00,Metric Tonnes,800.00,1400.00,1500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,24-07-2023,0.00,30.00,Metric Tonnes,1000.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,25-07-2023,0.00,18.00,Metric Tonnes,800.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,26-07-2023,0.00,33.00,Metric Tonnes,800.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,27-07-2023,0.00,26.00,Metric Tonnes,1000.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,28-07-2023,0.00,18.00,Metric Tonnes,1000.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,31-07-2023,0.00,45.00,Metric Tonnes,1000.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,01-08-2023,0.00,33.00,Metric Tonnes,1000.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,02-08-2023,0.00,31.00,Metric Tonnes,800.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,03-08-2023,0.00,28.00,Metric Tonnes,1000.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,04-08-2023,0.00,68.00,Metric Tonnes,1000.00,1400.00,1600.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,05-08-2023,0.00,15.00,Metric Tonnes,800.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,07-08-2023,0.00,77.00,Metric Tonnes,1000.00,1500.00,1600.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,08-08-2023,0.00,20.00,Metric Tonnes,800.00,1600.00,1700.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,09-08-2023,0.00,51.00,Metric Tonnes,1000.00,1500.00,1800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,10-08-2023,0.00,17.00,Metric Tonnes,1400.00,1600.00,2000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,11-08-2023,0.00,21.00,Metric Tonnes,1200.00,1800.00,2000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,12-08-2023,0.00,21.00,Metric Tonnes,1200.00,1800.00,2000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,14-08-2023,0.00,68.00,Metric Tonnes,1200.00,1600.00,2000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,18-08-2023,0.00,63.00,Metric Tonnes,1500.00,2100.00,2800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,19-08-2023,0.00,39.00,Metric Tonnes,1500.00,2500.00,2800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,21-08-2023,0.00,74.00,Metric Tonnes,1500.00,2000.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,24-08-2023,0.00,24.00,Metric Tonnes,1500.00,2400.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,25-08-2023,0.00,31.00,Metric Tonnes,1500.00,2100.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,26-08-2023,0.00,22.00,Metric Tonnes,1500.00,2200.00,2300.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,28-08-2023,0.00,48.00,Metric Tonnes,1500.00,2200.00,2300.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,29-08-2023,0.00,56.00,Metric Tonnes,1500.00,2400.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,31-08-2023,0.00,12.00,Metric Tonnes,1000.00,2000.00,2200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,01-09-2023,0.00,31.00,Metric Tonnes,1000.00,2100.00,2200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,02-09-2023,0.00,38.00,Metric Tonnes,1000.00,2200.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,04-09-2023,0.00,69.00,Metric Tonnes,1200.00,2200.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,05-09-2023,0.00,18.00,Metric Tonnes,1200.00,2200.00,2400.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,06-09-2023,0.00,24.00,Metric Tonnes,1200.00,2300.00,2400.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,07-09-2023,0.00,40.00,Metric Tonnes,1200.00,2400.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,08-09-2023,0.00,20.00,Metric Tonnes,1200.00,2300.00,2400.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,09-09-2023,0.00,20.00,Metric Tonnes,1200.00,2300.00,2400.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,12-09-2023,0.00,19.00,Metric Tonnes,1200.00,2300.00,2400.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,13-09-2023,0.00,17.00,Metric Tonnes,1200.00,2300.00,2400.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,15-09-2023,0.00,34.00,Metric Tonnes,1500.00,2300.00,2400.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,16-09-2023,0.00,11.00,Metric Tonnes,1500.00,2300.00,2400.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,18-09-2023,0.00,36.00,Metric Tonnes,1500.00,1900.00,2400.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,19-09-2023,0.00,20.00,Metric Tonnes,1500.00,1800.00,2200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,20-09-2023,0.00,54.00,Metric Tonnes,1500.00,1800.00,2200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,23-09-2023,0.00,21.00,Metric Tonnes,1500.00,1800.00,2300.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,25-09-2023,0.00,54.00,Metric Tonnes,1500.00,1900.00,2200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,26-09-2023,0.00,31.00,Metric Tonnes,1500.00,1800.00,2200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,27-09-2023,0.00,8.00,Metric Tonnes,1500.00,1800.00,2200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,29-09-2023,0.00,72.00,Metric Tonnes,1500.00,1800.00,2200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,03-10-2023,0.00,26.00,Metric Tonnes,1800.00,2100.00,2800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,04-10-2023,0.00,81.00,Metric Tonnes,1800.00,2200.00,2800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,05-10-2023,0.00,28.00,Metric Tonnes,1800.00,2200.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,06-10-2023,0.00,48.00,Metric Tonnes,1500.00,2400.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,07-10-2023,0.00,52.00,Metric Tonnes,1500.00,2400.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,09-10-2023,0.00,102.00,Metric Tonnes,1500.00,2300.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,10-10-2023,0.00,58.00,Metric Tonnes,1500.00,2300.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,11-10-2023,0.00,46.00,Metric Tonnes,1600.00,2300.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,12-10-2023,0.00,45.00,Metric Tonnes,1600.00,2300.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,13-10-2023,0.00,69.00,Metric Tonnes,1600.00,2300.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,16-10-2023,0.00,52.00,Metric Tonnes,1600.00,2300.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,17-10-2023,0.00,7.00,Metric Tonnes,1800.00,2500.00,2700.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,18-10-2023,0.00,10.00,Metric Tonnes,1800.00,2500.00,2700.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,19-10-2023,0.00,77.00,Metric Tonnes,1600.00,3000.00,4000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,20-10-2023,0.00,61.00,Metric Tonnes,1600.00,3000.00,4200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,21-10-2023,0.00,37.00,Metric Tonnes,2000.00,3500.00,4000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,25-10-2023,0.00,69.00,Metric Tonnes,2500.00,3800.00,4000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,26-10-2023,0.00,36.00,Metric Tonnes,2200.00,3500.00,4700.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,27-10-2023,0.00,27.00,Metric Tonnes,2500.00,3800.00,4500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,30-10-2023,0.00,115.00,Metric Tonnes,3000.00,5500.00,6500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,31-10-2023,0.00,57.00,Metric Tonnes,2500.00,5000.00,6000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,01-11-2023,0.00,76.00,Metric Tonnes,2000.00,4500.00,5000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,02-11-2023,0.00,65.00,Metric Tonnes,2500.00,4000.00,5000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,03-11-2023,0.00,62.00,Metric Tonnes,2500.00,4000.00,5000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,04-11-2023,0.00,58.00,Metric Tonnes,2500.00,4000.00,5000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,06-11-2023,0.00,74.00,Metric Tonnes,2500.00,4000.00,4200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,07-11-2023,0.00,88.00,Metric Tonnes,2500.00,4000.00,4500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,08-11-2023,0.00,77.00,Metric Tonnes,2500.00,4000.00,5000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,09-11-2023,0.00,19.00,Metric Tonnes,2500.00,4000.00,5000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,10-11-2023,0.00,92.00,Metric Tonnes,2500.00,4000.00,5000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,16-11-2023,0.00,40.00,Metric Tonnes,2000.00,4000.00,5000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,17-11-2023,0.00,52.00,Metric Tonnes,2000.00,4000.00,5000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,18-11-2023,0.00,53.00,Metric Tonnes,3500.00,4000.00,5000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,20-11-2023,0.00,91.00,Metric Tonnes,3000.00,4000.00,4800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,21-11-2023,0.00,59.00,Metric Tonnes,3500.00,4000.00,5000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,22-11-2023,0.00,67.00,Metric Tonnes,3000.00,4000.00,4500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,23-11-2023,0.00,85.00,Metric Tonnes,3000.00,3500.00,4000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,24-11-2023,0.00,137.00,Metric Tonnes,3000.00,3500.00,4000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,25-11-2023,0.00,83.00,Metric Tonnes,3000.00,3500.00,4000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,27-11-2023,0.00,147.00,Metric Tonnes,2000.00,3500.00,3800.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,28-11-2023,0.00,66.00,Metric Tonnes,2500.00,3500.00,4000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,29-11-2023,0.00,30.00,Metric Tonnes,2500.00,3500.00,4000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,30-11-2023,0.00,80.00,Metric Tonnes,2500.00,4000.00,4500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,04-12-2023,0.00,77.00,Metric Tonnes,2500.00,3500.00,4000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,05-12-2023,0.00,61.00,Metric Tonnes,2500.00,3500.00,4000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,07-12-2023,0.00,54.00,Metric Tonnes,2500.00,3500.00,4000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,08-12-2023,0.00,103.00,Metric Tonnes,2500.00,3500.00,4000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,09-12-2023,0.00,114.00,Metric Tonnes,2000.00,2800.00,3500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,11-12-2023,0.00,78.00,Metric Tonnes,1500.00,3000.00,3500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,12-12-2023,0.00,21.00,Metric Tonnes,1500.00,3000.00,3500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,13-12-2023,0.00,164.00,Metric Tonnes,1500.00,3000.00,3500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,14-12-2023,0.00,108.00,Metric Tonnes,900.00,2000.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,15-12-2023,0.00,85.00,Metric Tonnes,1000.00,2000.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,16-12-2023,0.00,48.00,Metric Tonnes,1000.00,2000.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,18-12-2023,0.00,157.00,Metric Tonnes,1000.00,2000.00,2500.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,19-12-2023,0.00,91.00,Metric Tonnes,1000.00,2000.00,2400.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,20-12-2023,0.00,115.00,Metric Tonnes,1000.00,2000.00,2200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,21-12-2023,0.00,92.00,Metric Tonnes,1000.00,2000.00,2400.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,22-12-2023,0.00,91.00,Metric Tonnes,1000.00,1800.00,2200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,23-12-2023,0.00,72.00,Metric Tonnes,1000.00,1900.00,2300.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,25-12-2023,0.00,77.00,Metric Tonnes,1000.00,1800.00,2300.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,26-12-2023,0.00,80.00,Metric Tonnes,1000.00,1800.00,2200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,27-12-2023,0.00,124.00,Metric Tonnes,900.00,1700.00,2100.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,28-12-2023,0.00,91.00,Metric Tonnes,900.00,1700.00,2100.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,30-12-2023,0.00,56.00,Metric Tonnes,900.00,1600.00,2000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,01-01-2024,0.00,55.00,Metric Tonnes,1200.00,1800.00,2000.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,02-01-2024,0.00,15.00,Metric Tonnes,1500.00,1900.00,2200.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,03-01-2024,0.00,69.00,Metric Tonnes,1500.00,2100.00,2300.00,Rs./Quintal
Maharashtra,Akola,Vegetables,Onion,04-01-2024,0.00,32.00,Metric Tonnes,1200.00,2000.00,2400.00,Rs./Quintal
